centroide,zone,image,label,nom_images_torchvision,segment,pred_no_euroSAT,pred_euroSAT
POINT (37.20716281977536 36.21921432991019),"POLYGON ((37.2064220383917 36.21847355222349, 37.20790360115901 36.21847355222349, 37.20790360115901 36.21995510759689, 37.2064220383917 36.21995510759689, 37.2064220383917 36.21847355222349))",alep_37.207162819775355_36.21921432991019.jpg,1,alep_3238.jpg,train,1,1
POINT (37.20864438254267 36.21921432991019),"POLYGON ((37.20790360115901 36.21847355222349, 37.20938516392632 36.21847355222349, 37.20938516392632 36.21995510759689, 37.20790360115901 36.21995510759689, 37.20790360115901 36.21847355222349))",alep_37.208644382542666_36.21921432991019.jpg,0,alep_3239.jpg,train,0,0
POINT (37.09011936115785 36.22069588528358),"POLYGON ((37.0893785797742 36.21995510759688, 37.09086014254151 36.21995510759688, 37.09086014254151 36.22143666297028, 37.0893785797742 36.22143666297028, 37.0893785797742 36.21995510759688))",alep_37.09011936115785_36.22069588528358.jpg,0,alep_3240.jpg,train,0,0
POINT (37.09160092392516 36.22069588528358),"POLYGON ((37.09086014254151 36.21995510759688, 37.09234170530882 36.21995510759688, 37.09234170530882 36.22143666297028, 37.09086014254151 36.22143666297028, 37.09086014254151 36.21995510759688))",alep_37.091600923925164_36.22069588528358.jpg,0,alep_3241.jpg,train,0,0
POINT (37.09308248669247 36.22069588528358),"POLYGON ((37.09234170530882 36.21995510759688, 37.09382326807613 36.21995510759688, 37.09382326807613 36.22143666297028, 37.09234170530882 36.22143666297028, 37.09234170530882 36.21995510759688))",alep_37.093082486692474_36.22069588528358.jpg,0,alep_3242.jpg,train,0,0
POINT (37.09456404945978 36.22069588528358),"POLYGON ((37.09382326807613 36.21995510759688, 37.09530483084344 36.21995510759688, 37.09530483084344 36.22143666297028, 37.09382326807613 36.22143666297028, 37.09382326807613 36.21995510759688))",alep_37.094564049459784_36.22069588528358.jpg,0,alep_3243.jpg,train,0,0
POINT (37.09604561222709 36.22069588528358),"POLYGON ((37.09530483084344 36.21995510759688, 37.09678639361075 36.21995510759688, 37.09678639361075 36.22143666297028, 37.09530483084344 36.22143666297028, 37.09530483084344 36.21995510759688))",alep_37.096045612227094_36.22069588528358.jpg,0,alep_3244.jpg,train,0,0
POINT (37.0975271749944 36.22069588528358),"POLYGON ((37.09678639361075 36.21995510759688, 37.09826795637806 36.21995510759688, 37.09826795637806 36.22143666297028, 37.09678639361075 36.22143666297028, 37.09678639361075 36.21995510759688))",alep_37.097527174994404_36.22069588528358.jpg,0,alep_3245.jpg,test,0,0
POINT (37.09900873776171 36.22069588528358),"POLYGON ((37.09826795637806 36.21995510759688, 37.09974951914537 36.21995510759688, 37.09974951914537 36.22143666297028, 37.09826795637806 36.22143666297028, 37.09826795637806 36.21995510759688))",alep_37.099008737761714_36.22069588528358.jpg,0,alep_3246.jpg,train,0,0
POINT (37.10049030052902 36.22069588528358),"POLYGON ((37.09974951914537 36.21995510759688, 37.10123108191268 36.21995510759688, 37.10123108191268 36.22143666297028, 37.09974951914537 36.22143666297028, 37.09974951914537 36.21995510759688))",alep_37.100490300529025_36.22069588528358.jpg,0,alep_3247.jpg,train,0,0
POINT (37.10197186329633 36.22069588528358),"POLYGON ((37.10123108191268 36.21995510759688, 37.10271264467999 36.21995510759688, 37.10271264467999 36.22143666297028, 37.10123108191268 36.22143666297028, 37.10123108191268 36.21995510759688))",alep_37.101971863296335_36.22069588528358.jpg,0,alep_3248.jpg,train,0,0
POINT (37.10345342606364 36.22069588528358),"POLYGON ((37.10271264467999 36.21995510759688, 37.1041942074473 36.21995510759688, 37.1041942074473 36.22143666297028, 37.10271264467999 36.22143666297028, 37.10271264467999 36.21995510759688))",alep_37.103453426063645_36.22069588528358.jpg,0,alep_3249.jpg,train,0,0
POINT (37.10493498883095 36.22069588528358),"POLYGON ((37.1041942074473 36.21995510759688, 37.10567577021461 36.21995510759688, 37.10567577021461 36.22143666297028, 37.1041942074473 36.22143666297028, 37.1041942074473 36.21995510759688))",alep_37.104934988830955_36.22069588528358.jpg,0,alep_3250.jpg,train,0,0
POINT (37.10641655159827 36.22069588528358),"POLYGON ((37.10567577021461 36.21995510759688, 37.10715733298192 36.21995510759688, 37.10715733298192 36.22143666297028, 37.10567577021461 36.22143666297028, 37.10567577021461 36.21995510759688))",alep_37.106416551598265_36.22069588528358.jpg,0,alep_3251.jpg,test,0,0
POINT (37.10789811436558 36.22069588528358),"POLYGON ((37.10715733298192 36.21995510759688, 37.10863889574923 36.21995510759688, 37.10863889574923 36.22143666297028, 37.10715733298192 36.22143666297028, 37.10715733298192 36.21995510759688))",alep_37.107898114365575_36.22069588528358.jpg,0,alep_3252.jpg,train,0,0
POINT (37.10937967713289 36.22069588528358),"POLYGON ((37.10863889574923 36.21995510759688, 37.11012045851654 36.21995510759688, 37.11012045851654 36.22143666297028, 37.10863889574923 36.22143666297028, 37.10863889574923 36.21995510759688))",alep_37.109379677132885_36.22069588528358.jpg,0,alep_3253.jpg,test,0,0
POINT (37.1108612399002 36.22069588528358),"POLYGON ((37.11012045851654 36.21995510759688, 37.11160202128385 36.21995510759688, 37.11160202128385 36.22143666297028, 37.11012045851654 36.22143666297028, 37.11012045851654 36.21995510759688))",alep_37.110861239900196_36.22069588528358.jpg,0,alep_3254.jpg,train,0,0
POINT (37.11234280266751 36.22069588528358),"POLYGON ((37.11160202128385 36.21995510759688, 37.11308358405116 36.21995510759688, 37.11308358405116 36.22143666297028, 37.11160202128385 36.22143666297028, 37.11160202128385 36.21995510759688))",alep_37.112342802667506_36.22069588528358.jpg,0,alep_3255.jpg,test,0,0
POINT (37.11382436543482 36.22069588528358),"POLYGON ((37.11308358405116 36.21995510759688, 37.11456514681847 36.21995510759688, 37.11456514681847 36.22143666297028, 37.11308358405116 36.22143666297028, 37.11308358405116 36.21995510759688))",alep_37.113824365434816_36.22069588528358.jpg,0,alep_3256.jpg,train,0,0
POINT (37.11530592820213 36.22069588528358),"POLYGON ((37.11456514681847 36.21995510759688, 37.11604670958578 36.21995510759688, 37.11604670958578 36.22143666297028, 37.11456514681847 36.22143666297028, 37.11456514681847 36.21995510759688))",alep_37.115305928202126_36.22069588528358.jpg,0,alep_3257.jpg,test,0,0
POINT (37.11678749096944 36.22069588528358),"POLYGON ((37.11604670958578 36.21995510759688, 37.11752827235309 36.21995510759688, 37.11752827235309 36.22143666297028, 37.11604670958578 36.22143666297028, 37.11604670958578 36.21995510759688))",alep_37.116787490969436_36.22069588528358.jpg,0,alep_3258.jpg,train,0,0
POINT (37.11826905373675 36.22069588528358),"POLYGON ((37.11752827235309 36.21995510759688, 37.1190098351204 36.21995510759688, 37.1190098351204 36.22143666297028, 37.11752827235309 36.22143666297028, 37.11752827235309 36.21995510759688))",alep_37.118269053736746_36.22069588528358.jpg,0,alep_3259.jpg,train,0,0
POINT (37.11975061650406 36.22069588528358),"POLYGON ((37.1190098351204 36.21995510759688, 37.12049139788771 36.21995510759688, 37.12049139788771 36.22143666297028, 37.1190098351204 36.22143666297028, 37.1190098351204 36.21995510759688))",alep_37.11975061650406_36.22069588528358.jpg,0,alep_3260.jpg,test,0,0
POINT (37.12123217927137 36.22069588528358),"POLYGON ((37.12049139788771 36.21995510759688, 37.12197296065502 36.21995510759688, 37.12197296065502 36.22143666297028, 37.12049139788771 36.22143666297028, 37.12049139788771 36.21995510759688))",alep_37.12123217927137_36.22069588528358.jpg,0,alep_3261.jpg,train,0,0
POINT (37.12271374203868 36.22069588528358),"POLYGON ((37.12197296065502 36.21995510759688, 37.12345452342233 36.21995510759688, 37.12345452342233 36.22143666297028, 37.12197296065502 36.22143666297028, 37.12197296065502 36.21995510759688))",alep_37.12271374203868_36.22069588528358.jpg,1,alep_3262.jpg,train,0,0
POINT (37.12419530480599 36.22069588528358),"POLYGON ((37.12345452342233 36.21995510759688, 37.12493608618964 36.21995510759688, 37.12493608618964 36.22143666297028, 37.12345452342233 36.22143666297028, 37.12345452342233 36.21995510759688))",alep_37.12419530480599_36.22069588528358.jpg,0,alep_3263.jpg,test,0,0
POINT (37.1256768675733 36.22069588528358),"POLYGON ((37.12493608618964 36.21995510759688, 37.12641764895695 36.21995510759688, 37.12641764895695 36.22143666297028, 37.12493608618964 36.22143666297028, 37.12493608618964 36.21995510759688))",alep_37.1256768675733_36.22069588528358.jpg,0,alep_3264.jpg,train,0,0
POINT (37.12715843034061 36.22069588528358),"POLYGON ((37.12641764895695 36.21995510759688, 37.12789921172426 36.21995510759688, 37.12789921172426 36.22143666297028, 37.12641764895695 36.22143666297028, 37.12641764895695 36.21995510759688))",alep_37.12715843034061_36.22069588528358.jpg,0,alep_3265.jpg,test,0,0
POINT (37.12863999310792 36.22069588528358),"POLYGON ((37.12789921172426 36.21995510759688, 37.12938077449157 36.21995510759688, 37.12938077449157 36.22143666297028, 37.12789921172426 36.22143666297028, 37.12789921172426 36.21995510759688))",alep_37.12863999310792_36.22069588528358.jpg,0,alep_3266.jpg,train,0,0
POINT (37.13012155587523 36.22069588528358),"POLYGON ((37.12938077449157 36.21995510759688, 37.13086233725888 36.21995510759688, 37.13086233725888 36.22143666297028, 37.12938077449157 36.22143666297028, 37.12938077449157 36.21995510759688))",alep_37.13012155587523_36.22069588528358.jpg,0,alep_3267.jpg,train,0,0
POINT (37.13160311864254 36.22069588528358),"POLYGON ((37.13086233725888 36.21995510759688, 37.13234390002619 36.21995510759688, 37.13234390002619 36.22143666297028, 37.13086233725888 36.22143666297028, 37.13086233725888 36.21995510759688))",alep_37.13160311864254_36.22069588528358.jpg,0,alep_3268.jpg,train,0,0
POINT (37.13308468140985 36.22069588528358),"POLYGON ((37.13234390002619 36.21995510759688, 37.1338254627935 36.21995510759688, 37.1338254627935 36.22143666297028, 37.13234390002619 36.22143666297028, 37.13234390002619 36.21995510759688))",alep_37.13308468140985_36.22069588528358.jpg,0,alep_3269.jpg,train,0,0
POINT (37.13456624417716 36.22069588528358),"POLYGON ((37.1338254627935 36.21995510759688, 37.13530702556081 36.21995510759688, 37.13530702556081 36.22143666297028, 37.1338254627935 36.22143666297028, 37.1338254627935 36.21995510759688))",alep_37.13456624417716_36.22069588528358.jpg,0,alep_3270.jpg,test,0,0
POINT (37.13604780694447 36.22069588528358),"POLYGON ((37.13530702556081 36.21995510759688, 37.13678858832812 36.21995510759688, 37.13678858832812 36.22143666297028, 37.13530702556081 36.22143666297028, 37.13530702556081 36.21995510759688))",alep_37.13604780694447_36.22069588528358.jpg,0,alep_3271.jpg,test,0,0
POINT (37.13752936971178 36.22069588528358),"POLYGON ((37.13678858832812 36.21995510759688, 37.13827015109543 36.21995510759688, 37.13827015109543 36.22143666297028, 37.13678858832812 36.22143666297028, 37.13678858832812 36.21995510759688))",alep_37.13752936971178_36.22069588528358.jpg,0,alep_3272.jpg,train,1,1
POINT (37.13901093247909 36.22069588528358),"POLYGON ((37.13827015109543 36.21995510759688, 37.13975171386274 36.21995510759688, 37.13975171386274 36.22143666297028, 37.13827015109543 36.22143666297028, 37.13827015109543 36.21995510759688))",alep_37.13901093247909_36.22069588528358.jpg,0,alep_3273.jpg,train,0,0
POINT (37.1404924952464 36.22069588528358),"POLYGON ((37.13975171386274 36.21995510759688, 37.14123327663005 36.21995510759688, 37.14123327663005 36.22143666297028, 37.13975171386274 36.22143666297028, 37.13975171386274 36.21995510759688))",alep_37.1404924952464_36.22069588528358.jpg,0,alep_3274.jpg,train,0,0
POINT (37.14197405801371 36.22069588528358),"POLYGON ((37.14123327663005 36.21995510759688, 37.14271483939736 36.21995510759688, 37.14271483939736 36.22143666297028, 37.14123327663005 36.22143666297028, 37.14123327663005 36.21995510759688))",alep_37.14197405801371_36.22069588528358.jpg,0,alep_3275.jpg,train,0,0
POINT (37.14345562078102 36.22069588528358),"POLYGON ((37.14271483939736 36.21995510759688, 37.14419640216467 36.21995510759688, 37.14419640216467 36.22143666297028, 37.14271483939736 36.22143666297028, 37.14271483939736 36.21995510759688))",alep_37.14345562078102_36.22069588528358.jpg,0,alep_3276.jpg,train,0,0
POINT (37.14493718354833 36.22069588528358),"POLYGON ((37.14419640216467 36.21995510759688, 37.14567796493198 36.21995510759688, 37.14567796493198 36.22143666297028, 37.14419640216467 36.22143666297028, 37.14419640216467 36.21995510759688))",alep_37.14493718354833_36.22069588528358.jpg,0,alep_3277.jpg,train,0,0
POINT (37.14641874631564 36.22069588528358),"POLYGON ((37.14567796493198 36.21995510759688, 37.14715952769929 36.21995510759688, 37.14715952769929 36.22143666297028, 37.14567796493198 36.22143666297028, 37.14567796493198 36.21995510759688))",alep_37.14641874631564_36.22069588528358.jpg,0,alep_3278.jpg,train,0,0
POINT (37.14790030908295 36.22069588528358),"POLYGON ((37.14715952769929 36.21995510759688, 37.1486410904666 36.21995510759688, 37.1486410904666 36.22143666297028, 37.14715952769929 36.22143666297028, 37.14715952769929 36.21995510759688))",alep_37.14790030908295_36.22069588528358.jpg,0,alep_3279.jpg,train,0,0
POINT (37.14938187185026 36.22069588528358),"POLYGON ((37.1486410904666 36.21995510759688, 37.15012265323391 36.21995510759688, 37.15012265323391 36.22143666297028, 37.1486410904666 36.22143666297028, 37.1486410904666 36.21995510759688))",alep_37.14938187185026_36.22069588528358.jpg,0,alep_3280.jpg,train,0,0
POINT (37.15086343461757 36.22069588528358),"POLYGON ((37.15012265323391 36.21995510759688, 37.15160421600122 36.21995510759688, 37.15160421600122 36.22143666297028, 37.15012265323391 36.22143666297028, 37.15012265323391 36.21995510759688))",alep_37.15086343461757_36.22069588528358.jpg,0,alep_3281.jpg,test,0,0
POINT (37.15234499738488 36.22069588528358),"POLYGON ((37.15160421600122 36.21995510759688, 37.15308577876853 36.21995510759688, 37.15308577876853 36.22143666297028, 37.15160421600122 36.22143666297028, 37.15160421600122 36.21995510759688))",alep_37.15234499738488_36.22069588528358.jpg,0,alep_3282.jpg,train,0,0
POINT (37.15382656015219 36.22069588528358),"POLYGON ((37.15308577876853 36.21995510759688, 37.15456734153585 36.21995510759688, 37.15456734153585 36.22143666297028, 37.15308577876853 36.22143666297028, 37.15308577876853 36.21995510759688))",alep_37.15382656015219_36.22069588528358.jpg,0,alep_3283.jpg,train,0,0
POINT (37.1553081229195 36.22069588528358),"POLYGON ((37.15456734153585 36.21995510759688, 37.15604890430316 36.21995510759688, 37.15604890430316 36.22143666297028, 37.15456734153585 36.22143666297028, 37.15456734153585 36.21995510759688))",alep_37.1553081229195_36.22069588528358.jpg,0,alep_3284.jpg,train,0,0
POINT (37.15678968568681 36.22069588528358),"POLYGON ((37.15604890430316 36.21995510759688, 37.15753046707047 36.21995510759688, 37.15753046707047 36.22143666297028, 37.15604890430316 36.22143666297028, 37.15604890430316 36.21995510759688))",alep_37.15678968568681_36.22069588528358.jpg,0,alep_3285.jpg,test,0,0
POINT (37.15827124845412 36.22069588528358),"POLYGON ((37.15753046707047 36.21995510759688, 37.15901202983778 36.21995510759688, 37.15901202983778 36.22143666297028, 37.15753046707047 36.22143666297028, 37.15753046707047 36.21995510759688))",alep_37.15827124845412_36.22069588528358.jpg,0,alep_3286.jpg,train,0,0
POINT (37.15975281122143 36.22069588528358),"POLYGON ((37.15901202983778 36.21995510759688, 37.16049359260509 36.21995510759688, 37.16049359260509 36.22143666297028, 37.15901202983778 36.22143666297028, 37.15901202983778 36.21995510759688))",alep_37.15975281122143_36.22069588528358.jpg,0,alep_3287.jpg,train,0,0
POINT (37.16123437398874 36.22069588528358),"POLYGON ((37.16049359260509 36.21995510759688, 37.1619751553724 36.21995510759688, 37.1619751553724 36.22143666297028, 37.16049359260509 36.22143666297028, 37.16049359260509 36.21995510759688))",alep_37.16123437398874_36.22069588528358.jpg,0,alep_3288.jpg,train,0,0
POINT (37.16271593675605 36.22069588528358),"POLYGON ((37.1619751553724 36.21995510759688, 37.16345671813971 36.21995510759688, 37.16345671813971 36.22143666297028, 37.1619751553724 36.22143666297028, 37.1619751553724 36.21995510759688))",alep_37.16271593675605_36.22069588528358.jpg,0,alep_3289.jpg,test,0,0
POINT (37.16419749952336 36.22069588528358),"POLYGON ((37.16345671813971 36.21995510759688, 37.16493828090702 36.21995510759688, 37.16493828090702 36.22143666297028, 37.16345671813971 36.22143666297028, 37.16345671813971 36.21995510759688))",alep_37.16419749952336_36.22069588528358.jpg,0,alep_3290.jpg,test,0,0
POINT (37.16567906229067 36.22069588528358),"POLYGON ((37.16493828090702 36.21995510759688, 37.16641984367433 36.21995510759688, 37.16641984367433 36.22143666297028, 37.16493828090702 36.22143666297028, 37.16493828090702 36.21995510759688))",alep_37.16567906229067_36.22069588528358.jpg,0,alep_3291.jpg,train,0,0
POINT (37.16716062505798 36.22069588528358),"POLYGON ((37.16641984367433 36.21995510759688, 37.16790140644164 36.21995510759688, 37.16790140644164 36.22143666297028, 37.16641984367433 36.22143666297028, 37.16641984367433 36.21995510759688))",alep_37.16716062505798_36.22069588528358.jpg,0,alep_3292.jpg,train,0,0
